epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
21,0.4771568689081404,0.3225145244350036,0.2150666776113212,0.47895023226737976,0.3075323723256588,0.1889865480363369
22,0.47794176141421,0.30722673418579993,0.2023320654527197,0.47807789742946627,0.31921707540750505,0.19713808819651604
23,0.47462716235054864,0.3355153915620273,0.2253101775674117,0.47652333974838257,0.32520478069782255,0.20403601676225663
24,0.47578063540988497,0.3208962745136685,0.20735235367384222,0.4771700710058212,0.41243455111980437,0.27258570194244386
25,0.47634731928507484,0.29161040157907536,0.19191386571360958,0.4723110765218735,0.38828680366277696,0.25338041335344313
26,0.46914104488160874,0.3782854711636901,0.2616566425189376,0.4727305442094803,0.38111794739961624,0.24310170039534568
27,0.4696520553694831,0.3530446247094207,0.2394696831289265,0.47021726369857786,0.3655366525053978,0.23816065043210982
28,0.46623279054959615,0.39652018422881763,0.2696433425777488,0.470628497004509,0.45343244820833206,0.3087098002433777
29,0.46191109816233317,0.4100061251057519,0.2833619253502952,0.4666051357984543,0.4567658379673958,0.3119775913655758
30,0.46445130308469135,0.36724710075391664,0.24829846637116537,0.4677437573671341,0.5109285742044449,0.35569813549518586
31,0.46116207043329877,0.3957938961088884,0.2729168796522976,0.47612451016902924,0.2553620900958776,0.1554914887994528
32,0.45599088072776794,0.43324675605528884,0.30804614660640556,0.463032540678978,0.41334973499178884,0.2761969957500696
33,0.45313198632664153,0.4264631439288173,0.2987793340325071,0.46189832091331484,0.49980416893959045,0.3430642165243626
34,0.45082672834396365,0.45904548714558285,0.32421897533867094,0.4616600573062897,0.39517351388931277,0.2552115868777037
35,0.4458958327770233,0.3983712720374266,0.26860932889911865,0.4360343724489212,0.584654638171196,0.42900223284959793
36,0.4239054047399097,0.48337383990486466,0.344289235646526,0.4311830073595047,0.5093510150909424,0.3530817128717899
37,0.4103089557753669,0.5075381548431728,0.3683405133148578,0.4198882907629013,0.5090241342782974,0.3552945971488953
38,0.41149798995918696,0.4219423170718882,0.3003413078892562,0.41124702244997025,0.4485752820968628,0.2988886870443821
39,0.3997616635428535,0.4460149861458275,0.3181639928060273,0.47974874675273893,0.13797392174601555,0.08089218437671661
40,0.38248336712519326,0.48500910161270033,0.35184472244646814,0.39419086575508117,0.5301211774349213,0.3729994833469391
41,0.3596421480178833,0.5380346374379263,0.39810317589177024,0.3870906323194504,0.5036924973130226,0.3700337428599596
42,0.34152553445763056,0.5625676802463002,0.4164155242343744,0.34677364081144335,0.5993900537490845,0.4443757370114326
43,0.3184346341424518,0.5999634875191583,0.45317814085218644,0.337928381562233,0.6143436580896378,0.45906184762716296
44,0.31509999401039546,0.5902766423196428,0.4492278032987896,0.3313018187880516,0.5827515453100205,0.4225915282964706
45,0.30148079610533185,0.5993977367877961,0.45859695557090974,0.3154024749994278,0.6473821997642517,0.49870596677064893
46,0.2798336108525594,0.6476020922263463,0.5064141207271152,0.3069749653339386,0.6455739587545395,0.4977253437042236
47,0.2751275446679857,0.6577663524283304,0.5110691946413782,0.3034198895096779,0.6413665980100631,0.5065183721482753
48,0.2651245315869649,0.6555225723319583,0.5144137943784396,0.28984696567058565,0.6478648602962493,0.501809510588646
49,0.272092128958967,0.6115060752050744,0.4731601322082699,0.2853799432516098,0.6465639561414719,0.5046200573444366
50,0.24649720696939362,0.670306500295798,0.5338991220626567,0.30399630665779115,0.5555394500494003,0.40753044933080673
