epoch,train_loss,train_dice,train_iou,train_time_s,val_loss,val_dice,val_iou,val_time_s,learning_rate
23,0.1332840689359919,0.7571895500510245,0.6326532671289322,17.55,0.2704243838787079,0.5026272362243617,0.36199315545673016,2.35,9.23817149948363e-06
24,0.12091319615903653,0.7815593783008424,0.6551085908554102,17.7,0.2859251692891121,0.469932753618923,0.34000899794336875,1.49,9.148643714182699e-06
25,0.12535583982734302,0.772618491878108,0.6536813222352832,17.9,0.2674744188785553,0.5060891512344824,0.37425744827196467,1.57,9.05463412215599e-06
26,0.13076005042775682,0.7601463624971649,0.641546678654298,18.42,0.2647212266921997,0.5136395767331123,0.3739459805190563,2.39,8.956245521512148e-06
27,0.1153359874396732,0.7914345189806467,0.6755061584745387,17.63,0.2991603896021843,0.45032094297348524,0.3195426321530249,1.54,8.853585498741453e-06
28,0.12449561438131097,0.7728270977263731,0.6558815035693298,19.75,0.26166160181164744,0.5165862448979169,0.3850507267285138,2.48,8.746766311071562e-06
29,0.11423571885710485,0.7915235323399477,0.6823632666507221,17.87,0.26272265762090685,0.5138296070683281,0.3790316882717889,1.5,8.63590476371589e-06
30,0.11285962224447806,0.7934294362172583,0.6875026786369026,18.31,0.25901236683130263,0.521266587160062,0.38694261469645425,1.52,8.521122082148817e-06
31,0.10483966321733437,0.8096393303161389,0.6997288431187993,19.0,0.27201430350542066,0.49701984263956545,0.36505848355591297,1.9,8.402543779547417e-06
32,0.10646246172683804,0.8056262790801396,0.700398454779612,17.87,0.2689651153981686,0.5021999133517966,0.36670351901557297,1.57,8.280299519544633e-06
33,0.10363479125264444,0.8121471226607498,0.700734323674911,17.52,0.2673565447330475,0.506054739409592,0.37429060688009486,2.17,8.154522974444005e-06
34,0.10430021735986597,0.8216480949991628,0.7125891137279963,18.5,0.2718626379966736,0.4995389942283509,0.36631388405512555,1.54,8.025351679050971e-06
35,0.09474701588777334,0.8293797362007593,0.7220357229050837,17.7,0.2704993784427643,0.5039300649485086,0.3712843983492348,1.53,7.892926880280567e-06
36,0.10199459441202252,0.8131402538427593,0.7093622988016394,17.54,0.27922442406415937,0.48476263477059545,0.3533946585521335,2.5,7.757393382706012e-06
37,0.09974505735169116,0.8306990093306491,0.7236280453048254,18.21,0.2637379139661789,0.5173093235149281,0.38474568259262015,1.51,7.618899390217012e-06
38,0.1028925962378516,0.8111208955953387,0.7041038261285346,17.83,0.2672576352953911,0.5077178895735415,0.3759021252655657,1.54,7.4775963439610116e-06
39,0.09407399397490449,0.8287532917763057,0.7260934912452572,18.35,0.2677971847355366,0.5074847962765489,0.3748000558523927,1.78,7.333638756744502e-06
40,0.09400199063269324,0.8291329043476205,0.7296629654929826,17.73,0.26637752801179887,0.5104206607793458,0.37953869487391784,1.57,7.187184044075536e-06
41,0.08797721491244279,0.8413669866950888,0.742183237287559,18.51,0.26912902146577833,0.5045347565144767,0.3715427459508646,2.43,7.038392352032196e-06
42,0.10012517246956888,0.8161840509427222,0.7192365106587347,17.8,0.26895200163125993,0.5058112418948439,0.3733197121619014,1.57,6.88742638214519e-06
