epoch,train_loss,train_dice,train_iou,train_time_s,val_loss,val_dice,val_iou,val_time_s,learning_rate
36,0.0003369017534791247,0.8659679348531523,0.7704084233233803,17.53,0.0020284683792851864,0.44889792464382483,0.321479886394809,2.57,7.757393382706012e-06
37,0.0003206577825710012,0.8623405804759577,0.7727362982144481,17.7,0.002637443586718291,0.36055924226820935,0.26032388244348115,1.74,7.618899390217012e-06
38,0.00031257489402043194,0.8548881560564041,0.7615751304516667,17.44,0.0024292959133163095,0.386493844067445,0.2784195803978946,1.63,7.4775963439610116e-06
39,0.000302821662683671,0.8609288123093153,0.7665456223644709,17.39,0.002574320207349956,0.39366489500680474,0.28191943048441315,2.33,7.333638756744502e-06
40,0.00032782924369568816,0.8704256046759454,0.7790391739261778,17.18,0.0023747624712996186,0.3839201427879743,0.2767253892379813,1.57,7.187184044075536e-06
41,0.0003228581026633037,0.8473291193184099,0.7505771451090512,16.56,0.0023200260126031934,0.43987710188375784,0.3150354684446938,1.65,7.038392352032196e-06
42,0.0003129507335152563,0.8659523576498032,0.776420743841874,17.36,0.0024925886769779026,0.43126178059610537,0.3088945117953699,2.15,6.88742638214519e-06
43,0.0002967352881664977,0.859933930008035,0.7693924320077425,16.76,0.0026477816863916814,0.4033670289965812,0.2903595369833056,1.58,6.73445121348613e-06
44,0.00031956762483643713,0.8680297465700852,0.7770923783904627,17.22,0.0025474578607827423,0.4101403206557734,0.29592108465440103,1.58,6.5796341221559874e-06
45,0.0002699930532081022,0.8762794249357141,0.7964810806090674,17.23,0.002599908970296383,0.4164707038813503,0.2988476585858734,2.41,6.423144398371129e-06
46,0.000275531940133078,0.8738996127963459,0.7940087401014018,17.48,0.002478162501938641,0.4176034250907833,0.3014233104564482,1.63,6.2651531613469536e-06
47,0.00029212053706080613,0.887535990068787,0.8047138562327937,17.47,0.0024648303748108446,0.43398471137625166,0.31447780707967465,2.75,6.105833172181546e-06
48,0.00026904054261410096,0.8875117019603127,0.8077321487822031,17.9,0.0025725638028234244,0.4399651361600263,0.31598691288090774,1.79,5.945358644943941e-06
49,0.0002811217043831436,0.8824448350228762,0.799153738508099,17.43,0.002960939472541213,0.4023926326917717,0.29018220099678727,1.7,5.783905056173615e-06
50,0.0002507343307642211,0.8864021752225725,0.809553458894554,17.64,0.002509799413383007,0.43759614165173844,0.318052142218221,2.54,5.62164895299945e-06
