epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
28,0.633057181040446,0.5488746072621628,0.40882975897240814,0.6596159160137176,0.6041174232959747,0.44873798042535784
29,0.5924797508451674,0.6031039834300626,0.4665777027057225,0.6364477217197418,0.6428193151950836,0.49471246004104613
30,0.595111816459232,0.5949049330419964,0.4585309641228782,0.6299754559993744,0.6355265289545059,0.48622752726078033
31,0.5837397045559354,0.585238935543263,0.44342299401081015,0.6295839369297027,0.623995241522789,0.47895360738039017
32,0.5757256375418769,0.5918181749891827,0.4609658325094238,0.6130871832370758,0.6169485807418823,0.46407942175865174
33,0.5653631859355502,0.6055294775300556,0.46444175243377683,0.5955559611320496,0.6459231436252594,0.49289440959692
34,0.5719694256782532,0.5986634572347005,0.45960836799608334,0.5970646798610687,0.6221479862928391,0.46664313822984693
35,0.5690861225128174,0.5628027656610357,0.4374046056405253,0.6157345950603486,0.5384585410356522,0.3867570459842682
36,0.5528963155216641,0.5955121152102947,0.455831060724126,0.5898637175559998,0.5792847946286201,0.4256656140089035
37,0.5412493096457587,0.6171354995833502,0.4695576954219076,0.5698416709899903,0.6174387633800507,0.4611627787351608
38,0.5263256390889486,0.6054212503135205,0.4694008604933818,0.5597839474678039,0.6228684455156326,0.4668603762984276
39,0.5218421525425381,0.6014266509976652,0.46605978679532806,0.546945083141327,0.6373752117156982,0.4796704426407814
40,0.48260599242316354,0.6623260941770341,0.5206150386068557,0.5424302279949188,0.6438525944948197,0.488009212911129
41,0.46746509075164794,0.6827368319034577,0.53917089899381,0.5383681416511535,0.645336776971817,0.49532811641693114
42,0.47415320740805733,0.6701447195476956,0.5313537143998676,0.5223045110702514,0.6592393040657043,0.5062083512544632
43,0.48711615800857544,0.6674580093887117,0.5242467105388642,0.5128375113010406,0.6673508882522583,0.5152083098888397
44,0.4689260654979282,0.6633271570563213,0.526080949328995,0.5235866904258728,0.6538144797086716,0.4998869836330414
45,0.48617118332121106,0.6587301280763415,0.513709854417377,0.5212442815303803,0.6371488928794861,0.48124836683273314
46,0.4676254736052619,0.6636971439972209,0.5306075744550779,0.5340788185596466,0.6106882184743881,0.4567322343587875
47,0.4588580290476481,0.6694863482067982,0.5364662183241712,0.5216689944267273,0.6401684314012528,0.48595462143421175
48,0.4408251616689894,0.688799277610249,0.5534417423937056,0.5114474892616272,0.6437601894140244,0.48771569430828093
49,0.4701666964424981,0.6448922369215223,0.5055932980444696,0.523653095960617,0.6329403907060623,0.47923031598329546
50,0.4714243597454495,0.6535629344172775,0.5116156639531255,0.5107587993144989,0.6487219154834747,0.4952480852603912
